YEAR,MONTH,DAY,PRCP,SNOW,SNWD,TMAX,TMIN,ADPT,AWBT,AWND,EVAP,FMTM,FRGB,FRGT,FRTH,RHAV,RHMN,RHMX,TAVG
2016,2,11,0,,,189,-10,,,20,,,,,,,,,
2016,2,12,0,,,167,0,,,16,,,,,,,,,
2016,2,13,0,,,133,-27,,,6,,,,,,,,,
2016,2,14,3,,,133,17,,,15,,,,,,,,,
2016,2,15,0,,,150,-5,,,6,,,,,,,,,
2016,2,16,0,,,172,-21,,,5,,,,,,,,,
2016,2,17,56,,,144,6,,,75,,,,,,,,,
2016,2,18,18,,,72,0,,,61,,,,,,,,,
2016,2,19,15,,,78,11,,,58,,,,,,,,,
2016,2,20,0,,,111,-21,,,13,,,,,,,,,
2016,2,21,0,,,111,-49,,,22,,,,,,,,,
2016,2,22,0,,,94,-49,,,15,,,,,,,,,
2016,2,23,0,,,128,-71,,,24,,,,,,,,,
2016,2,24,0,,,167,-21,,,10,,,,,,,,,
2016,2,25,0,,,183,-38,,,6,,,,,,,,,
2016,2,26,0,,,189,-16,,,32,,,,,,,,,
2016,2,27,13,,,111,-16,,,15,,,,,,,,,
2016,2,28,0,,,133,-21,,,32,,,,,,,,,
2016,2,29,0,,,128,-43,,,17,,,,,,,,,
2016,3,1,0,,,172,33,,,53,,,,,,,,,
2016,3,2,0,,,178,-10,,,32,,,,,,,,,
2016,3,3,0,,,144,6,,,36,,,,,,,,,
2016,3,4,5,,,133,-16,,,38,,,,,,,,,
2016,3,5,28,,,139,44,,,79,,,,,,,,,
2016,3,6,48,,,78,0,,,50,,,,,,,,,
2016,3,7,28,,,61,-38,,,18,,,,,,,,,
2016,3,8,0,,,56,-71,,,23,,,,,,,,,
2016,3,9,13,,,122,6,,,33,,,,,,,,,
2016,3,10,10,,,83,56,,,67,,,,,,,,,
2016,3,11,10,,,94,6,,,44,,,,,,,,,
2016,3,12,30,,,83,0,,,69,,,,,,,,,
2016,3,13,216,,,111,6,,,60,,,,,,,,,
2016,3,14,0,,,61,-16,,,65,,,,,,,,,
2016,3,15,0,,,94,-16,,,14,,,,,,,,,
2016,3,16,0,,,139,-38,,,8,,,,,,,,,
2016,3,17,0,,,172,-43,,,8,,,,,,,,,
2016,3,18,0,,,200,-32,,,17,,,,,,,,,
2016,3,19,0,,,200,-10,,,17,,,,,,,,,
2016,3,20,13,,,144,11,,,49,,,,,,,,,
2016,3,21,41,,,117,-10,,,43,,,,,,,,,
2016,3,22,10,,,72,-16,,,43,,,,,,,,,
2016,3,23,0,,,117,-43,,,18,,,,,,,,,
2016,3,24,0,,,144,11,,,33,,,,,,,,,
2016,3,25,0,,,133,-55,,,27,,,,,,,,,
2016,3,26,0,,,133,-66,,,14,,,,,,,,,
2016,3,27,0,,,106,11,,,34,,,,,,,,,
2016,3,28,15,,,83,-16,,,72,,,,,,,,,
2016,3,29,0,,,94,0,,,55,,,,,,,,,
2016,3,30,0,,,144,-16,,,19,,,,,,,,,
2016,3,31,0,,,189,-38,,,13,,,,,,,,,
2016,4,1,0,,,206,-32,,,9,,,,,,,,,
2016,4,2,0,,,206,-16,,,25,,,,,,,,,
2016,4,3,0,,,206,-16,,,22,,,,,,,,,
2016,4,4,0,,,139,-10,,,34,,,,,,,,,
2016,4,5,0,,,183,-55,,,20,,,,,,,,,
2016,4,6,0,,,256,-21,,,12,,,,,,,,,
2016,4,7,0,,,267,-5,,,12,,,,,,,,,
2016,4,8,0,,,244,28,,,18,,,,,,,,,
2016,4,9,36,,,206,39,,,32,,,,,,,,,
2016,4,10,155,,,189,61,,,25,,,,,,,,,
2016,4,11,0,,,189,33,,,22,,,,,,,,,
2016,4,12,25,,,133,61,,,42,,,,,,,,,
2016,4,13,8,,,122,22,,,51,,,,,,,,,
2016,4,14,23,,,94,-10,,,52,,,,,,,,,
2016,4,15,0,,,133,-5,,,25,,,,,,,,,
2016,4,16,0,,,200,-38,,,8,,,,,,,,,
2016,4,17,0,,,228,-16,,,4,,,,,,,,,
2016,4,18,0,,,244,-10,,,7,,,,,,,,,
2016,4,19,0,,,256,6,,,12,,,,,,,,,
2016,4,20,0,,,222,33,,,20,,,,,,,,,
2016,4,21,0,,,211,-5,,,56,,,,,,,,,
2016,4,22,69,,,117,39,,,45,,,,,,,,,
2016,4,23,8,,,133,28,,,41,,,,,,,,,
2016,4,25,0,,,117,,,,59,,,,,,,,,
2016,4,26,0,,,144,-38,,,29,,,,,,,,,
2016,4,27,8,,,161,39,,,29,,,,,,,,,
2016,4,28,0,,,156,11,,,32,,,,,,,,,
2016,4,29,5,,,150,22,,,45,,,,,,,,,
2016,4,30,0,,,161,33,,,54,,,,,,,,,
2016,5,1,0,,,206,11,,,26,,,,,,,,,
2016,5,2,0,,,206,28,,,14,,,,,,,,,
2016,5,3,0,,,228,11,,,25,,,,,,,,,
2016,5,4,20,,,189,83,,,24,,,,,,,,,
2016,5,5,10,,,161,67,,,17,,,,,,,,,
2016,5,6,147,,,144,44,,,19,,,,,,,,,
2016,5,9,0,,,189,72,,,39,,,,,,,,,
2016,5,10,0,,,183,6,,,23,,,,,,,,,
2016,5,11,0,,,233,-10,,,17,,,,,,,,,
2016,5,12,0,,,267,11,,,23,,,,,,,,,
2016,5,13,0,,,272,33,,,35,,,,,,,,,
2016,5,14,0,,,194,72,,,47,,,,,,,,,
2016,5,15,0,,,178,22,,,37,,,,,,,,,
2016,5,16,3,,,172,50,,,26,,,,,,,,,
2016,5,17,0,,,228,28,,,23,,,,,,,,,
2016,5,18,0,,,267,28,,,17,,,,,,,,,
2016,5,19,0,,,167,44,,,50,,,,,,,,,
2016,5,20,81,,,100,17,,,37,,,,,,,,,
2016,5,21,3,,,128,33,,,51,,,,,,,,,
2016,5,22,15,,,139,39,,,38,,,,,,,,,
2016,5,23,0,,,144,39,,,18,,,,,,,,,
2016,5,24,10,,,189,0,,,26,,,,,,,,,
2016,5,25,5,,,189,56,,,24,,,,,,,,,
2016,5,26,0,,,217,28,,,30,,,,,,,,,
2016,5,27,0,,,194,28,,,25,,,,,,,,,
2016,5,28,0,,,228,11,,,11,,,,,,,,,
2016,5,29,0,,,250,17,,,20,,,,,,,,,
2016,5,30,0,,,267,28,,,16,,,,,,,,,
2016,5,31,0,,,289,33,,,9,,,,,,,,,
2016,5,7,3,,,,,,,28,,,,,,,,,
2016,5,8,0,,,,,,,45,,,,,,,,,
2016,6,1,0,,,300,44,,,28,,,,,,,,,
2016,6,2,0,,,289,72,,,23,,,,,,,,,
2016,6,3,0,,,317,50,,,13,,,,,,,,,
2016,6,4,0,,,344,72,,,15,,,,,,,,,
2016,6,5,25,,,311,111,,,34,,,,,,,,,
2016,6,6,0,,,317,72,,,13,,,,,,,,,
2016,6,7,0,,,328,111,,,29,,,,,,,,,
2016,6,8,0,,,294,94,,,47,,,,,,,,,
2016,6,9,0,,,261,56,,,37,,,,,,,,,
2016,6,10,0,,,228,67,,,44,,,,,,,,,
2016,6,11,0,,,222,56,,,20,,,,,,,,,
2016,6,12,0,,,256,67,,,24,,,,,,,,,
2016,6,13,0,,,261,22,,,43,,,,,,,,,
2016,6,14,3,,,183,50,,,36,,,,,,,,,
2016,6,15,10,,,144,33,,,30,,,,,,,,,
2016,6,16,15,,,161,22,,,19,,,,,,,,,
2016,6,17,3,,,183,50,,,36,,,,,,,,,
2016,6,18,86,,,189,56,,,26,,,,,,,,,
2016,6,19,0,,,283,6,,,26,,,,,,,,,
2016,6,20,0,,,294,33,,,30,,,,,,,,,
2016,6,21,0,,,306,67,,,16,,,,,,,,,
2016,6,22,0,,,311,61,,,31,,,,,,,,,
2016,6,23,0,,,272,67,,,38,,,,,,,,,
2016,6,24,0,,,250,72,,,30,,,,,,,,,
2016,6,25,0,,,306,28,,,10,,,,,,,,,
2016,6,26,0,,,328,44,,,22,,,,,,,,,
2016,6,27,0,,,339,78,,,20,,,,,,,,,
2016,6,28,0,,,350,83,,,23,,,,,,,,,
2016,6,29,0,,,339,94,,,25,,,,,,,,,
2016,6,30,0,,,333,111,,,26,,,,,,,,,
2016,7,1,0,,,344,111,,,20,,,,,,,,,
2016,7,2,0,,,344,94,,,29,,,,,,,,,
2016,7,3,0,,,322,106,,,38,,,,,,,,,
2016,7,4,0,,,300,111,,,30,,,,,,,,,
2016,7,5,0,,,289,61,,,30,,,,,,,,,
2016,7,6,0,,,283,89,,,27,,,,,,,,,
2016,7,7,0,,,300,61,,,32,,,,,,,,,
2016,7,8,0,,,267,106,,,41,,,,,,,,,
2016,7,9,8,,,250,111,,,61,,,,,,,,,
2016,7,10,5,,,189,61,,,38,,,,,,,,,
2016,7,11,0,,,267,-5,,,21,,,,,,,,,
2016,7,12,0,,,278,33,,,30,,,,,,,,,
2016,7,13,0,,,317,39,,,18,,,,,,,,,
2016,7,14,0,,,339,50,,,17,,,,,,,,,
2016,7,15,0,,,322,83,,,36,,,,,,,,,
2016,7,16,0,,,306,78,,,22,,,,,,,,,
2016,7,17,0,,,294,61,,,35,,,,,,,,,
2016,7,18,0,,,272,44,,,41,,,,,,,,,
2016,7,19,0,,,283,33,,,31,,,,,,,,,
2016,7,20,0,,,300,44,,,20,,,,,,,,,
2016,7,21,0,,,317,50,,,34,,,,,,,,,
2016,7,22,0,,,306,22,,,22,,,,,,,,,
2016,7,23,0,,,322,61,,,12,,,,,,,,,
2016,7,24,0,,,361,56,,,20,,,,,,,,,
2016,7,25,0,,,356,94,,,23,,,,,,,,,
2016,7,26,0,,,356,106,,,13,,,,,,,,,
2016,7,27,0,,,372,100,,,25,,,,,,,,,
2016,7,28,0,,,378,106,,,24,,,,,,,,,
2016,7,29,0,,,383,111,,,30,,,,,,,,,
2016,7,30,0,,,367,139,,,31,,,,,,,,,
2016,7,31,0,,,344,100,,,34,,,,,,,,,
2016,8,1,0,,,344,67,,,27,,,,,,,,,
2016,8,2,0,,,328,67,,,29,,,,,,,,,
2016,8,3,0,,,322,67,,,20,,,,,,,,,
2016,8,4,0,,,339,61,,,27,,,,,,,,,
2016,8,5,0,,,311,89,,,26,,,,,,,,,
2016,8,6,0,,,300,56,,,24,,,,,,,,,
2016,8,7,0,,,289,83,,,32,,,,,,,,,
2016,8,8,0,,,289,50,,,33,,,,,,,,,
2016,8,9,0,,,261,56,,,20,,,,,,,,,
2016,8,10,0,,,289,94,,,17,,,,,,,,,
2016,8,11,0,,,328,50,,,17,,,,,,,,,
2016,8,12,0,,,350,67,,,19,,,,,,,,,
2016,8,13,0,,,361,83,,,21,,,,,,,,,
2016,8,14,0,,,344,83,,,24,,,,,,,,,
2016,8,15,0,,,339,72,,,16,,,,,,,,,
2016,8,16,0,,,356,89,,,15,,,,,,,,,
2016,8,17,0,,,356,100,,,14,,,,,,,,,
2016,8,18,0,,,361,100,,,15,,,,,,,,,
2016,8,19,0,,,367,100,,,19,,,,,,,,,
2016,8,20,0,,,361,89,,,22,,,,,,,,,
2016,8,21,0,,,344,83,,,22,,,,,,,,,
2016,8,22,0,,,322,78,,,23,,,,,,,,,
2016,8,23,0,,,306,44,,,25,,,,,,,,,
2016,8,24,0,,,306,28,,,20,,,,,,,,,
2016,8,25,0,,,289,56,,,19,,,,,,,,,
2016,8,26,0,,,311,33,,,19,,,,,,,,,
2016,8,27,0,,,311,50,,,32,,,,,,,,,
2016,8,28,0,,,317,61,,,20,,,,,,,,,
2016,8,29,0,,,300,50,,,15,,,,,,,,,
2016,8,30,0,,,306,83,,,30,,,,,,,,,
2016,8,31,0,,,294,61,,,27,,,,,,,,,
2016,9,1,0,,,283,28,,,26,,,,,,,,,
2016,9,2,0,,,233,50,,,22,,,,,,,,,
2016,9,3,0,,,239,0,,,22,,,,,,,,,
2016,9,4,8,,,200,50,,,22,,,,,,,,,
2016,9,5,0,,,233,-10,,,16,,,,,,,,,
2016,9,6,0,,,244,-10,,,23,,,,,,,,,
2016,9,7,0,,,278,17,,,16,,,,,,,,,
2016,9,8,0,,,294,28,,,13,,,,,,,,,
2016,9,9,0,,,294,33,,,16,,,,,,,,,
2016,9,10,0,,,328,11,,,19,,,,,,,,,
2016,9,11,0,,,294,33,,,37,,,,,,,,,
2016,9,12,0,,,211,89,,,54,,,,,,,,,
2016,9,13,0,,,217,67,,,29,,,,,,,,,
2016,9,14,0,,,228,-10,,,18,,,,,,,,,
2016,9,15,0,,,250,-32,,,7,,,,,,,,,
2016,9,16,0,,,272,-10,,,9,,,,,,,,,
2016,9,17,0,,,294,17,,,18,,,,,,,,,
2016,9,18,0,,,300,44,,,22,,,,,,,,,
2016,9,19,0,,,289,67,,,31,,,,,,,,,
2016,9,20,0,,,278,50,,,36,,,,,,,,,
2016,9,21,0,,,217,6,,,32,,,,,,,,,
2016,9,22,,,,139,28,,,28,,,,,,,,,
2016,9,23,0,,,161,-43,,,10,,,,,,,,,
2016,9,24,0,,,250,11,,,12,,,,,,,,,
2016,9,25,0,,,294,-5,,,16,,,,,,,,,
2016,9,26,0,,,317,28,,,10,,,,,,,,,
2016,9,27,0,,,294,22,,,4,,,,,,,,,
2016,9,28,0,,,306,22,,,9,,,,,,,,,
2016,9,29,0,,,261,28,,,12,,,,,,,,,
2016,9,30,0,,,250,28,,,48,,,,,,,,,
2016,10,1,0,,,172,-38,,,21,,,,,,,,,
2016,10,2,3,,,111,-60,,,28,,,,,,,,,
2016,10,3,30,,,78,11,,,17,,,,,,,,,
2016,10,4,0,,,128,28,,,17,,,,,,,,,
2016,10,5,3,,,128,-16,,,17,,,,,,,,,
2016,10,6,0,,,172,-21,,,10,,,,,,,,,
2016,10,7,0,,,228,-32,,,10,,,,,,,,,
2016,10,8,0,,,261,-21,,,14,,,,,,,,,
2016,10,9,0,,,256,-10,,,24,,,,,,,,,
2016,10,10,0,,,222,33,,,27,,,,,,,,,
2016,10,11,0,,,211,-16,,,16,,,,,,,,,
2016,10,12,0,,,228,-27,,,13,,,,,,,,,
2016,10,13,3,,,211,72,,,54,,,,,,,,,
2016,10,14,102,,,139,72,,,45,,,,,,,,,
2016,10,15,36,,,161,44,,,67,,,,,,,,,
2016,10,16,69,,,144,50,,,53,,,,,,,,,
2016,10,17,13,,,100,39,,,29,,,,,,,,,
2016,10,18,25,,,117,-27,,,28,,,,,,,,,
2016,10,19,0,,,161,-49,,,10,,,,,,,,,
2016,10,20,0,,,100,-10,,,7,,,,,,,,,
2016,10,21,0,,,211,-27,,,19,,,,,,,,,
2016,10,22,0,,,194,-10,,,,,,,,,,,,
2016,10,23,0,,,206,100,,,,,,,,,,,,
2016,10,24,5,,,161,83,,,66,,,,,,,,,
2016,10,25,3,,,139,78,,,63,,,,,,,,,
2016,10,26,0,,,189,72,,,48,,,,,,,,,
2016,10,27,23,,,150,67,,,33,,,,,,,,,
2016,10,28,0,,,117,50,,,13,,,,,,,,,
2016,10,29,3,,,167,61,,,57,,,,,,,,,
2016,10,30,51,,,139,-10,,,37,,,,,,,,,
2016,10,31,8,,,106,39,,,34,,,,,,,,,
2016,11,1,30,,,94,-21,,,13,,,,,,,,,
2016,11,2,0,,,172,-49,,,21,,,,,,,,,
2016,11,3,0,,,178,-38,,,11,,,,,,,,,
2016,11,4,0,,,211,-32,,,6,,,,,,,,,
2016,11,5,0,,,189,-38,,,23,,,,,,,,,
2016,11,6,0,,,161,67,,,35,,,,,,,,,
2016,11,7,0,,,172,28,,,11,,,,,,,,,
2016,11,8,0,,,239,22,,,18,,,,,,,,,
2016,11,9,0,,,217,-5,,,7,,,,,,,,,
2016,11,10,0,,,233,-10,,,7,,,,,,,,,
2016,11,11,0,,,211,-21,,,35,,,,,,,,,
2016,11,12,3,,,139,-5,,,22,,,,,,,,,
2016,11,13,0,,,172,-10,,,7,,,,,,,,,
2016,11,14,0,,,167,-10,,,14,,,,,,,,,
2016,11,15,5,,,128,28,,,45,,,,,,,,,
2016,11,16,3,,,50,-82,,,24,,,,,,,,,
2016,11,17,0,,,67,-99,,,7,,,,,,,,,
2016,11,18,0,,,122,-66,,,35,,,,,,,,,
2016,11,19,15,,,89,28,,,56,,,,,,,,,
2016,11,20,0,,,94,-43,,,33,,,,,,,,,
2016,11,21,18,,,67,-49,,,5,,,,,,,,,
2016,11,22,0,,,61,-66,,,25,,,,,,,,,
2016,11,23,15,,,44,-49,,,24,,,,,,,,,
2016,11,24,0,,,100,-66,,,19,,,,,,,,,
2016,11,25,0,,,100,-32,,,41,,,,,,,,,
2016,11,26,18,,,106,-60,,,43,,,,,,,,,
2016,11,27,15,,,11,-49,,,24,,,,,,,,,
2016,11,28,0,,,44,-16,,,43,,,,,,,,,
2016,11,29,0,,,56,-71,,,13,,,,,,,,,
2016,11,30,13,,,33,-82,,,12,,,,,,,,,
2016,12,1,0,,,22,-71,,,13,,,,,,,,,
2016,12,2,0,,,33,-105,,,7,,,,,,,,,
2016,12,3,0,,,83,-49,,,5,,,,,,,,,
2016,12,4,3,,,100,-60,,,24,,,,,,,,,
2016,12,5,0,,,22,-88,,,12,,,,,,,,,
2016,12,6,5,,,11,-105,,,25,,,,,,,,,
2016,12,7,33,,,-10,-171,,,17,,,,,,,,,
2016,12,8,25,,,33,-43,,,32,,,,,,,,,
2016,12,9,28,,,94,28,,,24,,,,,,,,,
2016,12,10,76,,,61,-10,,,24,,,,,,,,,
2016,12,11,0,,,44,-77,,,9,,,,,,,,,
2016,12,12,0,,,39,-66,,,5,,,,,,,,,
2016,12,13,53,,,28,-66,,,2,,,,,,,,,
2016,12,14,41,,,94,0,,,26,,,,,,,,,
2016,12,15,117,,,94,0,,,32,,,,,,,,,
2016,12,16,8,,,0,-88,,,47,,,,,,,,,
2016,12,17,0,,,-49,-155,,,5,,,,,,,,,
2016,12,18,0,,,-10,-171,,,9,,,,,,,,,
2016,12,19,0,,,11,-121,,,6,,,,,,,,,
2016,12,20,13,,,28,-55,,,9,,,,,,,,,
2016,12,21,0,,,50,-88,,,10,,,,,,,,,
2016,12,22,0,,,72,-93,,,15,,,,,,,,,
2016,12,23,36,,,67,-21,,,37,,,,,,,,,
2016,12,24,8,,,-16,-132,,,29,,,,,,,,,
2016,12,25,0,,,-38,-188,,,12,,,,,,,,,
2016,12,26,0,,,-10,-199,,,8,,,,,,,,,
2016,12,27,0,,,39,-88,,,13,,,,,,,,,
2016,12,28,0,,,33,-105,,,9,,,,,,,,,
2016,12,29,0,,,83,-116,,,5,,,,,,,,,
2016,12,30,0,,,94,-105,,,25,,,,,,,,,
2016,12,31,0,,,17,-93,,,13,,,,,,,,,
2017,1,1,56,,,-10,-105,,,15,,,,,,,,,
2017,1,2,79,,,-21,-127,,,23,,,,,,,,,
2017,1,3,112,,,6,-60,,,17,,,,,,,,,
2017,1,4,61,,,11,-221,,,19,,,,,,,,,
2017,1,5,0,,,-138,-293,,,3,,,,,,,,,
2017,1,6,0,,,-121,-305,,,12,,,,,,,,,
2017,1,7,5,,,44,-127,,,42,,,,,,,,,
2017,1,8,203,,,61,22,,,47,,,,,,,,,
2017,1,9,38,,,44,-10,,,45,,,,,,,,,
2017,1,10,178,,,33,11,,,59,,,,,,,,,
2017,1,11,23,,,28,-38,,,34,,,,,,,,,
2017,1,12,0,,,-21,-105,,,15,,,,,,,,,
2017,1,13,0,,,-10,-143,,,10,,,,,,,,,
2017,1,14,0,,,33,-121,,,12,,,,,,,,,
2017,1,15,0,,,22,-116,,,12,,,,,,,,,
2017,1,16,0,,,33,-127,,,9,,,,,,,,,
2017,1,17,0,,,50,-88,,,29,,,,,,,,,
2017,1,18,20,,,56,6,,,61,,,,,,,,,
2017,1,19,5,,,44,-16,,,22,,,,,,,,,
2017,1,20,8,,,50,-10,,,52,,,,,,,,,
2017,1,21,0,,,50,-10,,,48,,,,,,,,,
2017,1,22,23,,,28,-21,,,48,,,,,,,,,
2017,1,23,5,,,11,-66,,,8,,,,,,,,,
2017,1,24,0,,,11,-82,,,9,,,,,,,,,
2017,1,25,8,,,22,-71,,,10,,,,,,,,,
2017,1,26,5,,,33,-77,,,9,,,,,,,,,
2017,1,27,0,,,56,-110,,,13,,,,,,,,,
2017,1,28,0,,,83,-99,,,11,,,,,,,,,
2017,1,29,0,,,78,-77,,,10,,,,,,,,,
2017,1,30,0,,,106,-82,,,3,,,,,,,,,
2017,1,31,0,,,89,-55,,,4,,,,,,,,,
2017,2,1,0,,,83,-55,,,10,,,,,,,,,
2017,2,2,8,,,83,-21,,,28,,,,,,,,,
2017,2,3,46,,,89,28,,,61,,,,,,,,,
2017,2,4,0,,,94,0,,,46,,,,,,,,,
2017,2,5,0,,,111,28,,,68,,,,,,,,,
2017,2,6,168,,,61,6,,,47,,,,,,,,,
2017,2,7,74,,,106,6,,,54,,,,,,,,,
2017,2,8,13,,,117,17,,,43,,,,,,,,,
2017,2,9,51,,,117,39,,,89,,,,,,,,,
2017,2,10,38,,,89,6,,,30,,,,,,,,,
2017,2,11,0,,,67,-43,,,11,,,,,,,,,
2017,2,12,0,,,106,-71,,,8,,,,,,,,,
2017,2,13,0,,,133,-27,,,14,,,,,,,,,
2017,2,14,0,,,144,-60,,,27,,,,,,,,,
2017,2,15,0,,,139,0,,,53,,,,,,,,,
2017,2,16,25,,,106,17,,,71,,,,,,,,,
2017,2,17,20,,,56,6,,,24,,,,,,,,,
2017,2,18,8,,,61,17,,,31,,,,,,,,,
2017,2,19,13,,,78,0,,,51,,,,,,,,,
2017,2,20,160,,,67,17,,,76,,,,,,,,,
2017,2,21,76,,,44,-10,,,45,,,,,,,,,
2017,2,22,74,,,17,-49,,,24,,,,,,,,,
2017,2,23,3,,,0,-105,,,21,,,,,,,,,
2017,2,24,0,,,6,-105,,,12,,,,,,,,,
2017,2,25,20,,,22,-93,,,9,,,,,,,,,
2017,2,26,10,,,22,-116,,,38,,,,,,,,,
2017,2,27,15,,,17,-121,,,21,,,,,,,,,
2017,2,28,0,,,33,-77,,,18,,,,,,,,,
2017,3,1,0,,,89,-99,,,7,,,,,,,,,
2017,3,2,0,,,133,-82,,,8,,,,,,,,,
2017,3,3,0,,,117,-43,,,20,,,,,,,,,
2017,3,4,41,,,89,-5,,,50,,,,,,,,,
2017,3,5,18,,,6,-60,,,51,,,,,,,,,
2017,3,6,3,,,22,-55,,,43,,,,,,,,,
2017,3,7,30,,,61,0,,,32,,,,,,,,,
2017,3,8,0,,,117,17,,,22,,,,,,,,,
2017,3,9,0,,,161,33,,,19,,,,,,,,,
2017,3,10,5,,,150,17,,,13,,,,,,,,,
2017,3,11,0,,,172,-10,,,33,,,,,,,,,
2017,3,12,0,,,189,-27,,,9,,,,,,,,,
2017,3,13,0,,,211,-27,,,8,,,,,,,,,
2017,3,14,0,,,211,-21,,,22,,,,,,,,,
2017,3,15,3,,,178,44,,,41,,,,,,,,,
2017,3,16,0,,,144,17,,,29,,,,,,,,,
2017,3,17,0,,,206,-16,,,25,,,,,,,,,
2017,3,18,8,,,139,39,,,45,,,,,,,,,
2017,3,19,0,,,133,39,,,18,,,,,,,,,
2017,3,20,0,,,178,56,,,44,,,,,,,,,
2017,3,21,53,,,106,39,,,63,,,,,,,,,
2017,3,22,36,,,78,6,,,34,,,,,,,,,
2017,3,23,0,,,111,-38,,,28,,,,,,,,,
2017,3,24,5,,,67,22,,,50,,,,,,,,,
2017,3,25,3,,,111,-16,,,22,,,,,,,,,
2017,3,26,23,,,89,-32,,,32,,,,,,,,,
2017,3,27,3,,,89,-10,,,32,,,,,,,,,
2017,3,28,0,,,117,-43,,,10,,,,,,,,,
2017,3,29,25,,,167,-5,,,16,,,,,,,,,
2017,3,30,46,,,83,11,,,79,,,,,,,,,
2017,3,31,0,,,117,-10,,,53,,,,,,,,,
2017,4,1,0,,,194,-32,,,16,,,,,,,,,
2017,4,2,0,,,150,28,,,34,,,,,,,,,
2017,4,3,0,,,128,-21,,,21,,,,,,,,,
2017,4,5,0,,,206,33,,,39,,,,,,,,,
2017,4,6,36,,,117,50,,,72,,,,,,,,,
2017,4,7,33,,,111,0,,,72,,,,,,,,,
2017,4,8,23,,,61,-38,,,31,,,,,,,,,
2017,4,9,0,,,111,-38,,,35,,,,,,,,,
2017,4,10,0,,,117,17,,,27,,,,,,,,,
2017,4,11,0,,,122,17,,,53,,,,,,,,,
2017,4,12,5,,,144,50,,,71,,,,,,,,,
2017,4,13,71,,,89,-5,,,38,,,,,,,,,
2017,4,14,0,,,72,-38,,,13,,,,,,,,,
2017,4,15,0,,,156,-60,,,9,,,,,,,,,
2017,4,16,8,,,156,0,,,47,,,,,,,,,
2017,4,17,8,,,117,6,,,25,,,,,,,,,
2017,4,18,13,,,144,0,,,35,,,,,,,,,
2017,4,19,5,,,167,-10,,,40,,,,,,,,,
2017,4,20,28,,,111,-10,,,27,,,,,,,,,
2017,4,21,0,,,189,-43,,,13,,,,,,,,,
2017,4,22,0,,,183,17,,,47,,,,,,,,,
2017,4,23,15,,,150,50,,,38,,,,,,,,,
2017,4,24,51,,,106,28,,,64,,,,,,,,,
2017,4,25,0,,,100,-16,,,21,,,,,,,,,
2017,4,26,89,,,128,39,,,52,,,,,,,,,
2017,4,27,0,,,106,-5,,,43,,,,,,,,,
2017,4,28,0,,,117,-10,,,31,,,,,,,,,
2017,4,29,0,,,189,-43,,,10,,,,,,,,,
2017,4,30,0,,,183,11,,,30,,,,,,,,,
2017,4,4,0,,,,-16,,,21,,,,,,,,,
2017,5,1,0,,,211,-21,,,31,,,,,,,,,
2017,5,2,0,,,211,44,,,18,,,,,,,,,
2017,5,3,0,,,261,39,,,9,,,,,,,,,
2017,5,4,0,,,289,56,,,38,,,,,,,,,
2017,5,5,0,,,222,61,,,48,,,,,,,,,
2017,5,6,0,,,133,50,,,58,,,,,,,,,
2017,5,7,0,,,178,22,,,50,,,,,,,,,
2017,5,8,0,,,217,-5,,,17,,,,,,,,,
2017,5,9,0,,,244,6,,,11,,,,,,,,,
2017,5,10,0,,,256,17,,,29,,,,,,,,,
2017,5,11,0,,,222,22,,,66,,,,,,,,,
2017,5,12,0,,,122,17,,,55,,,,,,,,,
2017,5,13,0,,,122,-27,,,30,,,,,,,,,
2017,5,14,0,,,144,-38,,,20,,,,,,,,,
2017,5,15,0,,,172,-27,,,17,,,,,,,,,
2017,5,16,48,,,94,-5,,,47,,,,,,,,,
2017,5,17,0,,,144,,,,30,,,,,,,,,
2017,5,18,0,,,194,,,,17,,,,,,,,,
2017,5,19,0,,,244,,,,12,,,,,,,,,
2017,5,20,0,,,244,22,,,26,,,,,,,,,
2017,5,21,0,,,261,56,,,17,,,,,,,,,
2017,5,22,0,,,283,44,,,9,,,,,,,,,
2017,5,23,0,,,311,56,,,24,,,,,,,,,
2017,5,24,0,,,278,78,,,48,,,,,,,,,
2017,5,25,0,,,239,28,,,34,,,,,,,,,
2017,5,26,0,,,222,28,,,15,,,,,,,,,
2017,5,27,0,,,256,11,,,11,,,,,,,,,
2017,5,28,0,,,294,28,,,14,,,,,,,,,
2017,5,29,0,,,300,50,,,15,,,,,,,,,
2017,5,30,0,,,294,56,,,31,,,,,,,,,
2017,5,31,0,,,183,83,,,34,,,,,,,,,
2017,6,1,0,,,233,89,,,28,,,,,,,,,
2017,6,2,0,,,283,33,,,20,,,,,,,,,
2017,6,3,0,,,272,72,,,27,,,,,,,,,
2017,6,4,0,,,261,50,,,31,,,,,,,,,
2017,6,5,0,,,278,17,,,17,,,,,,,,,
2017,6,6,0,,,306,72,,,22,,,,,,,,,
2017,6,7,0,,,283,33,,,36,,,,,,,,,
2017,6,8,0,,,194,67,,,74,,,,,,,,,
2017,6,9,48,,,189,39,,,43,,,,,,,,,
2017,6,10,41,,,156,33,,,43,,,,,,,,,
2017,6,11,86,,,133,17,,,36,,,,,,,,,
2017,6,12,36,,,150,61,,,76,,,,,,,,,
2017,6,13,0,,,211,39,,,22,,,,,,,,,
2017,6,14,0,,,244,,,,22,,,,,,,,,
